Date,BWXT,CCJ,LEU,LTBR,NLR,NXE,UEC,URA,URG,URNM,UUUU
2018-05-23,62.85594940185547,10.407731056213379,3.7100000381469727,12.720000267028809,42.584449768066406,1.940000057220459,1.6200000047683716,11.394389152526855,0.7300000190734863,,1.9900000095367432
2018-05-24,62.9113883972168,10.368749618530273,3.6600000858306885,12.720000267028809,42.584449768066406,1.9700000286102295,1.649999976158142,11.284175872802734,0.7099999785423279,,1.9800000190734863
2018-05-25,62.61577606201172,10.349258422851562,3.5799999237060547,13.4399995803833,42.46630096435547,1.9700000286102295,1.6299999952316284,11.182439804077148,0.699999988079071,,1.9500000476837158
2018-05-29,62.12614059448242,10.261552810668945,3.5999999046325684,14.15999984741211,42.11185836791992,1.840000033378601,1.5499999523162842,11.080704689025879,0.699999988079071,,1.899999976158142
2018-05-30,62.347869873046875,10.583141326904297,3.640000104904175,14.039999961853027,42.62664794921875,1.9199999570846558,1.559999942779541,11.453734397888184,0.699999988079071,,1.8899999856948853
2018-05-31,61.65501403808594,10.066651344299316,3.549999952316284,13.5600004196167,42.43254470825195,1.8899999856948853,1.5,11.173962593078613,0.6899999976158142,,1.840000033378601
2018-06-01,62.31090545654297,10.18359375,3.6700000762939453,13.5600004196167,42.221561431884766,2.059999942779541,1.590000033378601,11.326563835144043,0.699999988079071,,1.909999966621399
2018-06-04,61.80280303955078,10.680591583251953,3.549999952316284,13.4399995803833,42.28063201904297,2.2300000190734863,1.659999966621399,11.69959545135498,0.7099999785423279,,2.0
2018-06-05,62.0522346496582,11.0509033203125,3.640000104904175,13.800000190734863,41.90930938720703,2.2300000190734863,1.7899999618530273,12.106537818908691,0.75,,2.0799999237060547
2018-06-06,62.25547790527344,11.801274299621582,3.5399999618530273,13.5600004196167,41.588619232177734,2.299999952316284,1.7300000190734863,12.471091270446777,0.7400000095367432,,2.0799999237060547
2018-06-07,61.50720977783203,11.450450897216797,3.5999999046325684,13.800000190734863,41.841796875,2.180000066757202,1.7100000381469727,12.08110523223877,0.7400000095367432,,2.0399999618530273
2018-06-08,62.2277717590332,11.38223648071289,3.5899999141693115,13.5600004196167,41.85023498535156,2.25,1.7200000286102295,12.09805965423584,0.7300000190734863,,2.009999990463257
2018-06-11,62.42177963256836,11.42121696472168,3.5799999237060547,12.960000038146973,41.85023498535156,2.25,1.6699999570846558,12.148930549621582,0.7400000095367432,,2.109999895095825
2018-06-12,61.70119857788086,11.557647705078125,3.5199999809265137,13.079999923706055,41.7742805480957,2.240000009536743,1.6399999856948853,12.055671691894531,0.7300000190734863,,2.119999885559082
2018-06-13,61.405574798583984,11.684332847595215,3.5199999809265137,12.720000267028809,41.87554931640625,2.2750000953674316,1.659999966621399,11.953936576843262,0.7200000286102295,,2.0999999046325684
2018-06-14,60.88824462890625,11.791529655456543,3.5199999809265137,12.359999656677246,42.2131233215332,2.190000057220459,1.6299999952316284,11.877633094787598,0.7099999785423279,,2.0399999618530273
2018-06-15,60.4078483581543,11.518665313720703,3.4200000762939453,12.479999542236328,42.06965255737305,2.0999999046325684,1.6299999952316284,11.580904006958008,0.6899999976158142,,2.0199999809265137
2018-06-18,60.121490478515625,11.372490882873535,3.390000104904175,12.359999656677246,42.120296478271484,2.059999942779541,1.590000033378601,11.521557807922363,0.7099999785423279,,2.0999999046325684
2018-06-19,58.153770446777344,11.070392608642578,3.4000000953674316,12.600000381469727,42.16249084472656,2.0,1.5499999523162842,11.275697708129883,0.6899999976158142,,2.059999942779541
2018-06-20,58.264625549316406,11.187335014343262,3.450000047683716,12.960000038146973,42.18780517578125,2.005000114440918,1.6200000047683716,11.309609413146973,0.6899999976158142,,2.140000104904175
2018-06-21,57.86738967895508,10.817023277282715,3.380000114440918,12.600000381469727,42.061214447021484,1.965000033378601,1.6699999570846558,11.12309455871582,0.699999988079071,,2.0999999046325684
2018-06-22,57.5440673828125,11.0509033203125,3.5899999141693115,12.359999656677246,42.61820983886719,1.9900000095367432,1.7599999904632568,11.19091796875,0.699999988079071,,2.0999999046325684
2018-06-25,57.15605926513672,10.875492095947266,3.430000066757202,12.0,42.668846130371094,1.899999976158142,1.7100000381469727,10.911144256591797,0.6800000071525574,,2.009999990463257
2018-06-26,57.46091842651367,10.787786483764648,3.430000066757202,12.479999542236328,43.04016876220703,1.8700000047683716,1.6399999856948853,10.86027717590332,0.6800000071525574,,1.9700000286102295
2018-06-27,56.86042404174805,10.778042793273926,3.4000000953674316,12.0,42.87137985229492,1.7999999523162842,1.6399999856948853,10.71615219116211,0.6800000071525574,,2.059999942779541
2018-06-28,57.14681625366211,10.787786483764648,3.4000000953674316,12.239999771118164,42.90513610839844,1.809999942779541,1.5800000429153442,10.707674026489258,0.6800000071525574,,2.3399999141693115
2018-06-29,57.571773529052734,10.9631986618042,3.440000057220459,12.0,43.01485061645508,1.8600000143051147,1.6100000143051147,10.911144256591797,0.6700000166893005,,2.2699999809265137
2018-07-02,57.60871887207031,10.904727935791016,3.5,11.520000457763672,43.01485061645508,1.9299999475479126,1.590000033378601,10.82636547088623,0.6899999976158142,,2.509999990463257
2018-07-03,58.19072341918945,10.846256256103516,3.450000047683716,11.15999984741211,43.318668365478516,1.9199999570846558,1.6399999856948853,10.919622421264648,0.7099999785423279,,2.3299999237060547
2018-07-05,58.153770446777344,10.553906440734863,3.4600000381469727,11.760000228881836,43.487449645996094,1.9500000476837158,1.6699999570846558,10.96201229095459,0.7300000190734863,,2.4700000286102295
2018-07-06,58.11681365966797,10.690336227416992,3.680000066757202,12.0,43.487449645996094,1.9900000095367432,1.6799999475479126,11.12309455871582,0.699999988079071,,2.4600000381469727
2018-07-09,59.04062271118164,10.797531127929688,3.5799999237060547,11.640000343322754,43.487449645996094,1.9700000286102295,1.6200000047683716,11.089181900024414,0.699999988079071,,2.380000114440918
2018-07-10,59.29006576538086,10.836512565612793,3.5399999618530273,11.520000457763672,43.27647018432617,1.9500000476837158,1.6100000143051147,11.055270195007324,0.6899999976158142,,2.3499999046325684
2018-07-11,58.8004264831543,10.583141326904297,3.450000047683716,11.640000343322754,43.2933464050293,1.9249999523162842,1.6200000047683716,10.89418888092041,0.6800000071525574,,2.319999933242798
2018-07-12,58.77272033691406,10.602630615234375,3.4800000190734863,11.520000457763672,43.30179214477539,1.9600000381469727,1.6200000047683716,10.868754386901855,0.6899999976158142,,2.319999933242798
2018-07-13,59.05910873413086,10.680591583251953,3.369999885559082,11.760000228881836,43.13300323486328,1.899999976158142,1.600000023841858,10.945055961608887,0.6800000071525574,,2.3299999237060547
2018-07-16,59.03139114379883,10.505179405212402,3.2200000286102295,11.520000457763672,43.09080505371094,1.940000057220459,1.559999942779541,10.800931930541992,0.6700000166893005,,2.2699999809265137
2018-07-17,59.576438903808594,10.661100387573242,3.490000009536743,11.640000343322754,43.30179214477539,1.940000057220459,1.5399999618530273,10.8433198928833,0.6600000262260437,,2.309999942779541
2018-07-18,60.019866943359375,10.592885971069336,3.200000047683716,12.720000267028809,43.19207763671875,1.899999976158142,1.6100000143051147,10.82636547088623,0.699999988079071,,2.3399999141693115
2018-07-19,60.26005935668945,10.3297700881958,3.1500000953674316,12.119999885559082,43.37773895263672,1.840000033378601,1.5199999809265137,10.4872465133667,0.6899999976158142,,2.2799999713897705
2018-07-20,59.8997802734375,10.875492095947266,3.1500000953674316,12.119999885559082,43.37773895263672,1.850000023841858,1.659999966621399,10.851799011230469,0.7300000190734863,,2.5899999141693115
2018-07-23,58.95747756958008,10.700079917907715,3.180000066757202,11.640000343322754,43.25959014892578,1.8600000143051147,1.559999942779541,10.699195861816406,0.7300000190734863,,2.6600000858306885
2018-07-24,59.84435272216797,10.592885971069336,3.1600000858306885,11.15999984741211,43.25959014892578,1.7899999618530273,1.5499999523162842,10.741584777832031,0.7099999785423279,,2.680000066757202
2018-07-25,60.0660400390625,10.641610145568848,3.1700000762939453,11.279999732971191,43.630916595458984,1.850000023841858,1.5299999713897705,10.86027717590332,0.7200000286102295,,2.5
2018-07-26,60.71271896362305,11.002178192138672,3.5,11.15999984741211,43.8587760925293,1.9900000095367432,1.659999966621399,11.335041999816895,0.75,,2.7699999809265137
2018-07-27,60.463287353515625,10.553906440734863,3.190000057220459,10.920000076293945,43.9094123840332,1.9800000190734863,1.649999976158142,11.097660064697266,0.75,,2.740000009536743
2018-07-30,59.24385452270508,10.368749618530273,3.190000057220459,10.4399995803833,43.774383544921875,1.940000057220459,1.6200000047683716,11.097660064697266,0.7799999713897705,,2.9100000858306885
2018-07-31,60.749664306640625,10.524670600891113,3.0899999141693115,10.680000305175781,43.774383544921875,1.9950000047683716,1.649999976158142,11.165484428405762,0.75,,2.950000047683716
2018-08-01,60.49101638793945,10.592885971069336,3.2100000381469727,10.319999694824219,43.50432586669922,1.9900000095367432,1.6799999475479126,11.15700626373291,0.7799999713897705,,2.950000047683716
2018-08-02,60.666534423828125,10.826766967773438,3.0,10.4399995803833,43.6562385559082,2.069999933242798,1.75,11.063749313354492,0.7900000214576721,,3.0299999713897705
2018-08-03,61.682735443115234,10.885237693786621,3.0199999809265137,10.800000190734863,43.95161437988281,2.069999933242798,1.7699999809265137,11.241786003112793,0.8399999737739563,,3.509999990463257
2018-08-06,61.71967697143555,10.856003761291504,2.9700000286102295,10.5600004196167,44.01912307739258,2.130000114440918,1.8300000429153442,11.14004898071289,0.8399999737739563,,3.309999942779541
